date,stock(%),vol
0.791667,172.741278,0.222223
0.791667,184.461814,0.222223
0.791667,196.977592,0.222223
0.791667,210.342568,0.222223
0.791667,224.614361,0.222223
0.791667,239.854499,0.222223
0.791667,256.128683,0.222223
0.791667,273.507075,0.222223
0.791667,292.064595,0.222223
0.791667,311.881247,0.222223
0.791667,333.042463,0.222223
0.791667,355.639473,0.222223
0.791667,379.769695,0.222223
0.791667,405.537159,0.222223
0.791667,433.052951,0.222223
0.791667,462.435696,0.222223
0.791667,493.812068,0.222223
0.791667,527.317334,0.222223
0.791667,563.09594,0.222223
0.791667,601.302132,0.222223
,,
0.8,0.001659,0.222223
0.8,0.001771,0.222223
0.8,0.001891,0.222223
0.8,0.00202,0.222223
0.8,0.002157,0.222223
0.8,0.002303,0.222223
0.8,0.002459,0.222223
0.8,0.002626,0.222223
0.8,0.002804,0.222223
0.8,0.002995,0.222223
0.8,0.003198,0.222223
0.8,0.003415,0.222223
0.8,0.003646,0.222223
0.8,0.003894,0.222223
0.8,0.004158,0.222223
0.8,0.00444,0.222223
0.8,0.004741,0.222223
0.8,0.005063,0.222223
0.8,0.005407,0.222223
0.8,0.005773,0.222223
0.8,0.006165,0.222223
0.8,0.006583,0.222223
0.8,0.00703,0.222223
0.8,0.007507,0.222223
0.8,0.008016,0.222223
0.8,0.00856,0.222223
0.8,0.009141,0.222223
0.8,0.009761,0.222223
0.8,0.010424,0.222223
0.8,0.011131,0.222223
0.8,0.011886,0.222223
0.8,0.012693,0.222223
0.8,0.013554,0.222223
0.8,0.014474,0.222223
0.8,0.015456,0.222223
0.8,0.016504,0.222223
0.8,0.017624,0.222223
0.8,0.01882,0.222223
0.8,0.020097,0.222223
0.8,0.02146,0.222223
0.8,0.022917,0.222223
0.8,0.024471,0.222223
0.8,0.026132,0.222223
0.8,0.027905,0.222223
0.8,0.029798,0.222223
0.8,0.03182,0.222223
0.8,0.033979,0.222223
0.8,0.036285,0.222223
0.8,0.038747,0.222223
0.8,0.041375,0.222223
0.8,0.044183,0.222223
0.8,0.047181,0.222223
0.8,0.050382,0.222223
0.8,0.0538,0.222223
0.8,0.057451,0.222223
0.8,0.061349,0.222223
0.8,0.065511,0.222223
0.8,0.069956,0.222223
0.8,0.074703,0.222223
0.8,0.079771,0.222223
0.8,0.085184,0.222223
0.8,0.090964,0.222223
0.8,0.097135,0.222223
0.8,0.103726,0.222223
0.8,0.110764,0.222223
0.8,0.118279,0.222223
0.8,0.126305,0.222223
0.8,0.134874,0.222223
0.8,0.144026,0.222223
0.8,0.153798,0.222223
0.8,0.164233,0.222223
0.8,0.175376,0.222223
0.8,0.187276,0.222223
0.8,0.199982,0.222223
0.8,0.213551,0.222223
0.8,0.228041,0.222223
0.8,0.243513,0.222223
0.8,0.260036,0.222223
0.8,0.277679,0.222223
0.8,0.29652,0.222223
0.8,0.316639,0.222223
0.8,0.338123,0.222223
0.8,0.361064,0.222223
0.8,0.385563,0.241393
0.8,0.411723,0.259085
0.8,0.439659,0.275625
0.8,0.46949,0.291253
0.8,0.501345,0.30608
0.8,0.535361,0.320085
0.8,0.571685,0.332608
0.8,0.610474,0.34156
0.8,0.651895,0.344437
0.8,0.696127,0.339819
0.8,0.743359,0.327793
0.8,0.793796,0.309173
0.8,0.847655,0.28538
0.8,0.905169,0.258455
0.8,0.966585,0.231708
0.8,1.032168,0.205997
0.8,1.102201,0.182094
0.8,1.176985,0.165248
0.8,1.256844,0.152216
0.8,1.342121,0.156878
0.8,1.433184,0.166635
0.8,1.530426,0.17593
0.8,1.634266,0.184629
0.8,1.745151,0.192838
0.8,1.86356,0.200642
0.8,1.990003,0.208127
0.8,2.125025,0.215318
0.8,2.269209,0.222223
0.8,2.423175,0.222223
0.8,2.587588,0.222223
0.8,2.763157,0.222223
0.8,2.950637,0.222223
0.8,3.150839,0.222223
0.8,3.364624,0.222223
0.8,3.592914,0.222223
0.8,3.836695,0.222223
0.8,4.097015,0.222223
0.8,4.374999,0.222223
0.8,4.671843,0.222223
0.8,4.988829,0.222223
0.8,5.327322,0.222223
0.8,5.688782,0.222223
0.8,6.074768,0.222223
0.8,6.486942,0.222223
0.8,6.927083,0.222223
0.8,7.397087,0.222223
0.8,7.898981,0.222223
0.8,8.434928,0.222223
0.8,9.00724,0.222223
0.8,9.618384,0.222223
0.8,10.270993,0.222223
0.8,10.967883,0.222223
0.8,11.712056,0.222223
0.8,12.506722,0.222223
0.8,13.355306,0.222223
0.8,14.261467,0.222223
0.8,15.229111,0.222223
0.8,16.262409,0.222223
0.8,17.365818,0.222223
